#LOG_FORMAT=1
#LOGID=2
#LOGIV=
#"","20190129094257","CubeSerialized: }StatsByCube: by *"
#"","20190129094257","CubeSerialized: }StatsByClient: by *"
#"","20190129094257","CubeSerialized: }StatsForServer: by *"
#"","20190129094257","CubeSerialized: }StatsByCubeByClient: by *"
#"","20190129094257","CubeSerialized: }StatsByProcess: by *"
#"","20190129094257","CubeSerialized: }StatsByChore: by *"
"","20190129094257","20190129094257","*","S","","ADMIN","}ClientGroups","Admin","ADMIN",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","210","Sales","P-52","AROUT","1","04-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","18","Sales","P-53","AROUT","1","04-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","590.4","Sales","P-53","AROUT","1","04-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","3","Sales","P-73","AROUT","1","04-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","45","Sales","P-73","AROUT","1","04-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","12","Sales","P-41","BLONP","6","05-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","115.8","Sales","P-41","BLONP","6","05-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","18","Sales","P-55","BLONP","6","05-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","432","Sales","P-55","BLONP","6","05-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","20","Sales","P-30","FRANK","8","06-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","517.8","Sales","P-30","FRANK","8","06-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","15","Sales","P-62","FRANK","8","06-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","739.5","Sales","P-62","FRANK","8","06-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","10","Sales","P-44","FOLKO","2","06-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","194.5","Sales","P-44","FOLKO","2","06-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","50","Sales","P-51","FOLKO","2","06-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","2650","Sales","P-51","FOLKO","2","06-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","20","Sales","P-33","REGGC","1","09-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","50","Sales","P-33","REGGC","1","09-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","10","Sales","P-62","REGGC","1","09-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","493","Sales","P-62","REGGC","1","09-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","25","Sales","P-36","RICAR","2","10-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","475","Sales","P-36","RICAR","2","10-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","70","Sales","P-52","RICAR","2","10-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","490","Sales","P-52","RICAR","2","10-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","16","Sales","P-17","RATTC","4","10-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","624","Sales","P-17","RATTC","4","10-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","6","Sales","P-31","RATTC","4","10-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","75","Sales","P-31","RATTC","4","10-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","25","Sales","P-55","RATTC","4","10-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","600","Sales","P-55","RATTC","4","10-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","25","Sales","P-24","MEREP","8","11-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","112.5","Sales","P-24","MEREP","8","11-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","18","Sales","P-64","MEREP","8","11-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","598.5","Sales","P-64","MEREP","8","11-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","35","Sales","P-11","BLONP","9","12-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","735","Sales","P-11","BLONP","9","12-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","18","Sales","P-18","BLONP","9","12-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","1125","Sales","P-18","BLONP","9","12-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","10","Sales","P-76","BLONP","9","12-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","180","Sales","P-76","BLONP","9","12-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","60","Sales","P-31","HUNGO","1","12-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","750","Sales","P-31","HUNGO","1","12-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","3","Sales","P-51","HUNGO","1","12-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","159","Sales","P-51","HUNGO","1","12-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","40","Sales","P-59","HUNGO","1","12-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","2200","Sales","P-59","HUNGO","1","12-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","5","Sales","P-10","GALED","3","13-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","155","Sales","P-10","GALED","3","13-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","35","Sales","P-31","RATTC","5","16-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","437.5","Sales","P-31","RATTC","5","16-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","30","Sales","P-76","RATTC","5","16-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","540","Sales","P-76","RATTC","5","16-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","15","Sales","P-11","MEREP","3","17-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","315","Sales","P-11","MEREP","3","17-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","60","Sales","P-56","MEREP","3","17-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","2280","Sales","P-56","MEREP","3","17-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","11","Sales","P-14","ERNSH","8","17-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","255.75","Sales","P-14","ERNSH","8","17-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","28","Sales","P-42","ERNSH","8","17-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","392","Sales","P-42","ERNSH","8","17-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","12","Sales","P-16","BERGS","3","18-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","209.4","Sales","P-16","BERGS","3","18-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","10","Sales","P-32","BERGS","3","18-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","320","Sales","P-32","BERGS","3","18-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","50","Sales","P-40","BERGS","3","18-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","920","Sales","P-40","BERGS","3","18-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","15","Sales","P-75","BERGS","3","18-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","116.25","Sales","P-75","BERGS","3","18-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","18","Sales","P-17","ANTON","7","19-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","702","Sales","P-17","ANTON","7","19-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","40","Sales","P-34","ANTON","7","19-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","560","Sales","P-34","ANTON","7","19-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","25","Sales","P-53","ANTON","7","19-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","820","Sales","P-53","ANTON","7","19-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","14","Sales","P-33","TRAIH","4","19-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","35","Sales","P-33","TRAIH","4","19-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","2","Sales","P-40","TRAIH","4","19-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","36.8","Sales","P-40","TRAIH","4","19-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","10","Sales","P-62","TRAIH","4","19-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","493","Sales","P-62","TRAIH","4","19-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","6","Sales","P-64","TRAIH","4","19-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","199.5","Sales","P-64","TRAIH","4","19-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","12","Sales","P-59","MORGK","5","20-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","660","Sales","P-59","MORGK","5","20-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","6","Sales","P-63","MORGK","5","20-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","263.4","Sales","P-63","MORGK","5","20-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","30","Sales","P-72","MORGK","5","20-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","1044","Sales","P-72","MORGK","5","20-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","10","Sales","P-76","MORGK","5","20-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","180","Sales","P-76","MORGK","5","20-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","10","Sales","P-1","TORTU","3","23-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","180","Sales","P-1","TORTU","3","23-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","20","Sales","P-31","TORTU","3","23-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","250","Sales","P-31","TORTU","3","23-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","21","Sales","P-44","TORTU","3","23-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","408.45","Sales","P-44","TORTU","3","23-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","10","Sales","P-39","TRAIH","9","23-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","180","Sales","P-39","TRAIH","9","23-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","20","Sales","P-75","TRAIH","9","23-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","155","Sales","P-75","TRAIH","9","23-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","18","Sales","P-77","TRAIH","9","23-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","234","Sales","P-77","TRAIH","9","23-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","20","Sales","P-35","BSBEV","4","24-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","360","Sales","P-35","BSBEV","4","24-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","6","Sales","P-57","BSBEV","4","24-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","117","Sales","P-57","BSBEV","4","24-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","10","Sales","P-15","LETSS","1","25-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","155","Sales","P-15","LETSS","1","25-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","21","Sales","P-75","LETSS","1","25-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","162.75","Sales","P-75","LETSS","1","25-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","15","Sales","P-14","OTTIK","4","26-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","348.75","Sales","P-14","OTTIK","4","26-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","9","Sales","P-41","OTTIK","4","26-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","86.84999999999999","Sales","P-41","OTTIK","4","26-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","30","Sales","P-65","OTTIK","4","26-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","631.5","Sales","P-65","OTTIK","4","26-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","50","Sales","P-75","FAMIA","3","26-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","387.5","Sales","P-75","FAMIA","3","26-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","4","Sales","P-57","BLAUS","3","27-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","78","Sales","P-57","BLAUS","3","27-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","14","Sales","P-76","BLAUS","3","27-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","252","Sales","P-76","BLAUS","3","27-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","10","Sales","P-29","WARTH","2","30-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","1237.9","Sales","P-29","WARTH","2","30-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","24","Sales","P-60","WARTH","2","30-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","816","Sales","P-60","WARTH","2","30-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","10","Sales","P-69","WARTH","2","30-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","360","Sales","P-69","WARTH","2","30-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","50","Sales","P-31","BLONP","4","30-06-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","625","Sales","P-31","BLONP","4","30-06-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","15","Sales","P-47","WELLI","7","01-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","142.5","Sales","P-47","WELLI","7","01-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","4","Sales","P-52","REGGC","9","02-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","28","Sales","P-52","REGGC","9","02-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","6","Sales","P-26","QUEDE","1","02-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","187.38","Sales","P-26","QUEDE","1","02-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","20","Sales","P-35","QUEDE","1","02-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","360","Sales","P-35","QUEDE","1","02-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","20","Sales","P-77","QUEDE","1","02-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","260","Sales","P-77","QUEDE","1","02-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","40","Sales","P-18","QUICK","2","03-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","2500","Sales","P-18","QUICK","2","03-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","100","Sales","P-42","QUICK","2","03-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","1400","Sales","P-42","QUICK","2","03-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","4","Sales","P-35","GREAL","8","04-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","72","Sales","P-35","GREAL","8","04-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","20","Sales","P-1","MEREP","4","07-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","360","Sales","P-1","MEREP","4","07-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","60","Sales","P-77","MEREP","4","07-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","780","Sales","P-77","MEREP","4","07-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","14","Sales","P-3","VAFFE","1","07-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","140","Sales","P-3","VAFFE","1","07-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","10","Sales","P-7","VAFFE","1","07-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","300","Sales","P-7","VAFFE","1","07-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","50","Sales","P-54","VAFFE","1","07-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","372.5","Sales","P-54","VAFFE","1","07-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","25","Sales","P-15","LEHMS","3","08-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","387.5","Sales","P-15","LEHMS","3","08-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","5","Sales","P-26","LEHMS","3","08-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","156.15","Sales","P-26","LEHMS","3","08-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","21","Sales","P-20","LEHMS","7","09-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","1701","Sales","P-20","LEHMS","7","09-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","20","Sales","P-69","LEHMS","7","09-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","720","Sales","P-69","LEHMS","7","09-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","4","Sales","P-76","LEHMS","7","09-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","72","Sales","P-76","LEHMS","7","09-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","24","Sales","P-52","OLDWO","3","09-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","168","Sales","P-52","OLDWO","3","09-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","30","Sales","P-58","OLDWO","3","09-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","397.5","Sales","P-58","OLDWO","3","09-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","30","Sales","P-35","ERNSH","2","10-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","540","Sales","P-35","ERNSH","2","10-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","120","Sales","P-61","ERNSH","2","10-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","3420","Sales","P-61","ERNSH","2","10-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","65","Sales","P-69","ERNSH","2","10-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","2340","Sales","P-69","ERNSH","2","10-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","5","Sales","P-56","WHITC","8","11-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","190","Sales","P-56","WHITC","8","11-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","24","Sales","P-63","WHITC","8","11-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","1053.6","Sales","P-63","WHITC","8","11-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","30","Sales","P-75","WHITC","8","11-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","232.5","Sales","P-75","WHITC","8","11-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","35","Sales","P-24","PICCO","7","11-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","157.5","Sales","P-24","PICCO","7","11-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","20","Sales","P-57","PICCO","7","11-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","390","Sales","P-57","PICCO","7","11-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","12","Sales","P-65","PICCO","7","11-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","252.6","Sales","P-65","PICCO","7","11-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","50","Sales","P-27","RATTC","1","14-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","2195","Sales","P-27","RATTC","1","14-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","9","Sales","P-71","RATTC","1","14-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","193.5","Sales","P-71","RATTC","1","14-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","10","Sales","P-62","BSBEV","6","15-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","493","Sales","P-62","BSBEV","6","15-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","4","Sales","P-54","HUNGC","4","16-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","29.8","Sales","P-54","HUNGC","4","16-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","30","Sales","P-73","HUNGC","4","16-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","450","Sales","P-73","HUNGC","4","16-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","60","Sales","P-13","HILAA","7","16-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","360","Sales","P-13","HILAA","7","16-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","35","Sales","P-59","HILAA","7","16-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","1925","Sales","P-59","HILAA","7","16-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","5","Sales","P-77","VAFFE","8","17-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","65","Sales","P-77","VAFFE","8","17-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","48","Sales","P-22","SAVEA","8","18-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","1008","Sales","P-22","SAVEA","8","18-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","25","Sales","P-49","SAVEA","8","18-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","500","Sales","P-49","SAVEA","8","18-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","6","Sales","P-48","FURIB","1","18-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","76.5","Sales","P-48","FURIB","1","18-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","10","Sales","P-76","FURIB","1","18-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","180","Sales","P-76","FURIB","1","18-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","30","Sales","P-16","MEREP","1","21-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","523.5","Sales","P-16","MEREP","1","21-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","20","Sales","P-59","MEREP","1","21-07-1997","Quantity",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","1100","Sales","P-59","MEREP","1","21-07-1997","Revenue",""
"","20190130021306","20190130021306","Admin","N","4.940656458412465e-324","70","Sales","P-60","MEREP","1","21-07-1997","Quantity",""
